"new_ID","ID","Name","Sex","NOC"
65262,64516,"Mikoaj Kubica","M","POL"
73459,72626,"Jair K. Lynch","M","USA"
102917,101737,"Domingo Rodrguez Somoza","M","ESP"
55558,54987,"Jo Jong-Ryol","M","PRK"
135689,134065,"Mariusz Zasada","M","POL"
11786,11658,"Angela Birch","F","FIJ"
77851,76964,"Elizabeth Jean Betty Jean Maycock (-Harrington)","F","USA"
99480,98338,"Keijo Juhani Rahikainen","M","FIN"
74151,73314,"Stefaan Maene","M","BEL"
63894,63178,"Natalia Kot (-Wala)","F","POL"
80477,79560,"Petre Mihiuc","M","ROU"
81123,80191,"Praphalsai Minpraphal","F","THA"
68794,67992,"Lee Jeong-Hui","F","KOR"
15892,15719,"Jill Brukman","F","RSA"
6315,6258,"Clia Aymonier","F","FRA"
127629,126096,"Oleh Yuriyovych Verniaiev","M","UKR"
50351,49844,"Hermann Hpfner","M","FRG"
136625,134974,"Nataliya Kamilovna Ziganshina","F","RUS"
110638,109345,"Nadya Shatarova","F","BUL"
132068,130482,"Julia Rose Wilkinson","F","CAN"
122253,120786,"Pierre Tolar","M","LUX"
3706,3675,"Thomas Andergassen","M","GER"
109405,108130,"Abderrahman Sebti","M","MAR"
38457,38082,"Rozaliya Ilfatovna Roza Galiyeva","F","RUS"
119751,118321,"Hikaru Tanaka","M","JPN"
58100,57505,"Dimitri Karbanenko","M","FRA"
30941,30650,"Moacyr Dunham","M","BRA"
90329,89305,"Nicolae Oprescu","M","ROU"
13880,13725,"Gerard Dagobert Henri Bosch van Drakestein","M","NED"
65520,64766,"Josip Kujundi","M","YUG"
66683,65905,"Yevgeny Aleksandrovich Lagunov","M","RUS"
4787,4749,"Ruth Evelyn Apt Leheimer","F","URU"
77555,76672,"Thomas John Johnnie Matthews","M","GBR"
56384,55807,"Frans Christer Ingemar Jnsson","M","SWE"
102855,101675,"Ana Paula Rodrigues","F","BRA"
113646,112301,"Jennifer Jenny Smith","F","AUS"
63048,62355,"Jana Komrskov","F","CZE"
59486,58869,"Devon Kershaw","M","CAN"
110894,109593,"Liubov Sheremeta","F","UKR"
44657,44211,"August Gttinger","M","SUI"
122445,120975,"Cyril Tommasone","M","FRA"
43669,43239,"Kristina Nicole Groves","F","CAN"
109646,108365,"Elisabeth Seitz","F","GER"
35065,34727,"Carlotta Ferlito","F","ITA"
27236,26978,"Jacques Def","M","FRA"
103240,102057,"Aarne Alexander Roine","M","FIN"
93178,92122,"Ryan Patterson","M","RSA"
71915,71093,"Ariane Loignon","F","CAN"
51869,51346,"Ann-Mari Hvaal (-Steinsland)","F","NOR"
35959,35608,"Alison Rachel Fitch","F","NZL"
42442,42026,"Max Gtze","M","GER"
102325,101146,"Teresa Rivera Pastrana","F","MEX"
61146,60496,"Marissa Petra King","F","GBR"
90264,89241,"Oon Jin Gee","M","SGP"
119790,118360,"Keiko Tanaka-Ikeda","F","JPN"
116209,114826,"Giulia Steingruber","F","SUI"
48542,48064,"Pablo Luis Hernndez","M","CUB"
70246,69434,"Li Li","F","CHN"
61664,61002,"Laurids Peter Worslund Jensen Kjr (-Vorslund-Kjr)","M","DEN"
11477,11356,"Andrea Bieger","F","FRG"
123883,122394,"Naoya Tsukahara","M","JPN"
3310,3281,"Simona Amnar (-Tabr)","F","ROU"
115436,114070,"Mohamed Sayed Mohamed Srour","M","EGY"
119836,118406,"Mehmet Uur Taner","M","TUR"
109492,108215,"Esa Seeste (Serenius-)","M","FIN"
30176,29890,"Marian Drgulescu","M","ROU"
103765,102575,"Ezio Roselli","M","ITA"
27760,27499,"Aleksej Demjanov","M","CRO"
9354,9256,"Elvira Johanna Maria Becks","F","NED"
115671,114302,"George Robert Stnescu","M","ROU"
11314,11195,"Mohini Bhardwaj (-Barry)","F","USA"
126544,125020,"Albertson Van Zo Post","M","USA"
95708,94628,"Karen Denise Pickering","F","GBR"
11803,11675,"Marin Bre","M","TCH"
60419,59771,"Kim Bong-Hyeon","M","KOR"
71712,70893,"Danyon Joseph Loader","M","NZL"
69026,68224,"Kerrin Anne Lee-Gartner","F","CAN"
9353,9255,"John Gilbert Jack Beckner","M","USA"
17625,17429,"Carola Calello","F","ARG"
103089,101909,"Frederick Adolph Fred Roethlisberger","M","USA"
54627,54063,"Josef Javrek","M","TCH"
124468,122970,"Halina Tyryk","F","UKR"
11680,11554,"Jaroslav Bm","M","TCH"
99796,98649,"Hctor Juan Ramrez Guerra","M","CUB"
8183,8105,"Edward Ned Barrett","M","GBR"
40478,40084,"Caterina Cathy Giancaspro","F","CAN"
25756,25503,"Catherine Daug","F","FRA"
15322,15154,"Jacqueline Brisepierre (-Gaugey)","F","FRA"
133732,132138,"Yadamsrengiin Tuyaa","F","MGL"
98659,97531,"Roberto Pumpido Galmes","M","CUB"
134890,133279,"Yordan Yovchev Yovchev","M","BUL"
58965,58355,"Gbor Kecskemti","M","HUN"
70338,69526,"Li Xiaopeng","M","CHN"
123886,122397,"Sharon Tsukamoto (-Rutledge)","F","CAN"
85408,84434,"Nam Seung-Gu","M","KOR"
91963,90918,"Jacques Palzer","M","LUX"
30076,29791,"Burton Cecil Downing","M","USA"
102018,100840,"Anthonia Marie Anke Rijnders (-Gerritse)","F","NED"
111860,110542,"Natlia Cunha e Silva","F","POR"
63562,62858,"Yevgeny Viktorovich Korolkov","M","URS"
97586,96473,"Dan Nicolae Potra","M","ROU"
116389,115001,"Oleq Stepko","M","AZE"
83562,82608,"Snia Moura","F","POR"
39062,38682,"Ramn Garca Pascual","M","ESP"
17703,17507,"Elisa Calsi","F","ITA"
1498,1485,"Yutaka Aihara","M","JPN"
2512,2490,"Liliyana Lyubenova Aleksandrova","F","BUL"
41419,41018,"Christiane Goethals","F","BEL"
18241,18044,"Alice Capitani","F","ITA"
27043,26786,"Georges Frdric de Wilde","M","FRA"
73977,73142,"Soa Maculov","F","SVK"
64710,63971,"Wolfgang Kremer","M","FRG"
97012,95914,"Orlando Polmonari","M","ITA"
41817,41410,"Ahmed Goneim","M","UAR"
29285,29010,"Aleksandr Nikolayevich Dobrzhansky","M","RUS"
102488,101309,"Kenny Roberts","M","SEY"
84841,83874,"Edouard Myin","M","BEL"
92746,91695,"Terence Michael Parkin","M","RSA"
93383,92326,"Anna Anatolyevna Pavlova","F","RUS"
104656,103457,"Alberts Rumba","M","LAT"
135896,134266,"Salomon Zeldenrust","M","NED"
57587,56996,"Wai Leung Roger Kam","M","HKG"
85438,84464,"Yuriko Nanahara","F","JPN"
58049,57455,"Ioannis Karamazakis","M","GRE"
84152,83191,"Valerie Joan Mullins (-Jones)","F","GBR"
69284,68481,"Stanley Leigh","M","GBR"
115068,113710,"Janice Lee Janie Speaks (-Arnold, -Hunter)","F","USA"
12926,12785,"Erika Bogovic (-Streb)","F","AUT"
83120,82170,"Bohumil Mokovsk","M","TCH"
28562,28298,"Teresa Daz Sandi","F","MEX"
58499,57897,"Dmitry Levonovich Kasperovich","M","BLR"
123520,122035,"Nicol Tronci","M","ITA"
73584,72751,"Ma Yanhong","F","CHN"
12082,11951,"Ole Einar Bjrndalen","M","NOR"
53513,52962,"Kunihiro Iwasaki","M","JPN"
118742,117318,"Ecaterina (Katalin-) Szabo (-Tamas)","F","ROU"
112114,110793,"Anna Barbara Nanny Simon","F","NED"
81691,80749,"Diana Iuliana Mocanu","F","ROU"
71286,70468,"Viktor Nikitovich Lisitsky","M","URS"
127924,126387,"Marcia Theresa Vidiaux Jimnez","F","CUB"
124857,123353,"Teodora Ungureanu (-Cepoi)","F","ROU"
84558,83595,"Sharna Murray","F","GBR"
63938,63220,"Oksana Kotova","F","KAZ"
95031,93959,"Marine Petit","F","FRA"
82916,81966,"Mara Coralia Moreo Coralta","F","ESA"
127942,126405,"Nenad Vidovi","M","YUG"
122141,120676,"Georgi Todorov","M","BUL"
49446,48954,"Ho Yun-Hang","M","PRK"
60539,59891,"Kim Gwang-Deok","M","KOR"
111641,110323,"Jani Nikanor Sievinen","M","FIN"
38456,38082,"Rozaliya Ilfatovna Roza Galiyeva","F","EUN"
105039,103835,"Reinhard Rychly","M","GDR"
119122,117696,"Maki Tabata","F","JPN"
29607,29330,"Ferenc Donth","M","HUN"
80666,79746,"Maurizio Milanetto","M","ITA"
77402,76519,"ucja Monika Matraszek-Chydziska","F","POL"
85170,84198,"Zsuzsanna Zsuzsa Nagy","F","HUN"
68740,67938,"Lee Hui-Gyeong","F","KOR"
34156,33829,"Csaba Fajkusz","M","HUN"
122923,121447,"Marc Touchais","M","FRA"
127934,126397,"Peter Glen Vidmar","M","USA"
30658,30368,"Anik Ducza-Jnosi","F","HUN"
54643,54079,"Vincent Nicolas Jay","M","FRA"
79286,78385,"Jarl Inge Melberg","M","NOR"
47120,46655,"Franz Haupert","M","LUX"
75559,74698,"Anastasiya Igorevna Marachkovskaya","F","BLR"
114551,113198,"Gail Evelyn Sontgerath (-Whitney)","F","USA"
49273,48783,"Frederick Sylvester Fred Hird","M","USA"
115898,114523,"Joseph Josy Staudt","M","LUX"
28824,28559,"Trent Dimas","M","USA"
111950,110632,"Mara Beln Simari Birkner","F","ARG"
13132,12990,"Monica Johanna Petronella Monique Bolleboom","F","NED"
88661,87648,"Colm O'Brien","M","IRL"
96155,95072,"Omar Andrs Pinzn Garca","M","COL"
49926,49423,"Hans Holly","M","AUT"
109829,108544,"Maksym Oleksandrovych Semiankiv","M","UKR"
33438,33115,"Gitta Escher (-Sommer, -Wagenknecht)","F","GDR"
11221,11106,"Brinn John Bevan","M","GBR"
128657,127117,"Camelia Voinea","F","ROU"
25989,25734,"Muriel Evelyn Davis-Grossfeld","F","USA"
30951,30660,"Susan Krista Dunklee","F","USA"
48660,48180,"Max Herrmann","M","GER"
109326,108051,"Edward Joseph Ed Scrobe","M","USA"
123354,121871,"Massimo Trevisan","M","ITA"
111212,109902,"Svetlana Anatolyevna Shishkina-Malakhova","F","KAZ"
18975,18774,"Francisco Cascante Coba","M","CUB"
95440,94362,"Otto Pfister","M","SUI"
108087,106839,"Gretel Schiener","F","GER"
60830,60182,"Nellya Vladimirovna Nelli Kim (-Achasov)","F","URS"
33882,33558,"Jennifer Exaltacion","F","CAN"
74062,73227,"Ernst Harry Madland","M","NOR"
4520,4486,"Zsolt Antal","M","ROU"
14457,14300,"Philipp Boy","M","GER"
105725,104507,"Makoto Douglas Sakamoto","M","USA"
101648,100476,"Louis Marcel Richardet","M","SUI"
74495,73658,"Chlo Franoise Maigre","F","FRA"
26985,26728,"Pavel de Valdayne","M","RUS"
121773,120322,"Vladimir Valeryevich Tikhonov","M","URS"
58895,58285,"Matej Kazr","M","SVK"
52852,52310,"Sonia Iovan-Inovan","F","ROU"
49679,49178,"Maria Hfl-Riesch","F","GER"
34405,34076,"rpd Farkas","M","HUN"
65760,64998,"Gyula Kunszt (Kaposi)","M","HUN"
136948,135284,"Jan Zoulk","M","TCH"
2609,2586,"Rnar (Ruslan-) Alexandersson (Ovtinnikov-)","M","ISL"
38527,38152,"Morena Gallizio (-Tescari)","F","ITA"
122064,120602,"Roman Tkaczyk","M","POL"
76093,75222,"Marsel Markulin","M","YUG"
109533,108254,"Chantal Seggiaro (-Nallet)","F","FRA"
113493,112152,"Vladimir Mikhaylovich Smirnov","M","EUN"
21763,21531,"Miranda Cicognani","F","ITA"
76469,75597,"Louis Martin","M","FRA"
46902,46438,"Seiko Hashimoto (-Ishizaki)","F","JPN"
21007,20789,"Takashi Chinen","M","JPN"
92293,91244,"Ioannis Papapanagiotou","M","GRE"
50362,49855,"Thomas Hopkins","M","GBR"
118467,117045,"Alfred Gomer Albert Alf Swahn","M","SWE"
77819,76933,"James Michael May","M","GBR"
101134,99968,"Pedro Rendn","M","ECU"
51155,50639,"Huang Qun","F","CHN"
126704,125180,"Giorgio Vanzetta","M","ITA"
107141,105909,"Kazunari Sasaki","M","JPN"
33840,33516,"Brand Bram Evers","M","NED"
6619,6557,"Ulrich Ueli Bachmann","M","SUI"
108835,107569,"Clara Marie Schroth-Lomady","F","USA"
56477,55900,"Edgar Jorek","M","FRG"
28747,28482,"Reinhard Dietze","M","FRG"
92085,91038,"Pang Jiaying","F","CHN"
77320,76437,"Michel Mathiot","M","FRA"
113089,111761,"Vclav Skoumal","M","TCH"
115584,114216,"Josef Sepp Stalder","M","SUI"
24117,23878,"June Alexandra Croft","F","GBR"
112258,110937,"Sin Myong-Su","M","PRK"
103334,102151,"Ruth Rolln Gonzlez","F","ESP"
75036,74186,"Kristen Ann Maloney","F","USA"
228,223,"Mahmoud Abdel-Aal","M","EGY"
122176,120711,"Eva Tofalvi","F","ROU"
115544,114177,"Konrad Stheli","M","SUI"
58406,57807,"Akihiro Kasamatsu","M","JPN"
5109,5070,"Hikoroku Arimoto","M","JPN"
104312,103117,"James Rozon","M","CAN"
81078,80147,"Brge Ernst Minerth","M","DEN"
134962,133351,"Yu Og-Yeol","M","KOR"
58109,57514,"Irn Karcsics-Daruhzi (-Krpti, -Kubisch)","F","HUN"
58058,57464,"Vithal Karande","M","IND"
33356,33033,"Bettina Ernst","F","SUI"
72469,71644,"Lou Yun","M","CHN"
6926,6862,"Teofila Biau","F","ROU"
127698,126164,"Cornelis Cees Vervoorn","M","NED"
96337,95254,"Lidia Pitteri","F","ITA"
31872,31573,"Fredi Egger","M","SUI"
71530,70711,"Anastasiya Valeryevna Nastia Liukin","F","USA"
131493,129908,"Heike Wezel","F","GER"
105413,104197,"Julieta Senz de Sicilia","F","MEX"
31820,31521,"Josef Effenberger","M","TCH"
75822,74956,"Konstantina Margariti","F","GRE"
119311,117883,"Elemr Takcs","M","HUN"
99246,98105,"Yanko Radanchev","M","BUL"
8146,8068,"Alejandro Barrenechea Jayo","M","ESP"
74625,73787,"Gyngyi Mk-Kovcs","F","HUN"
12659,12522,"Nina Antonivna Bocharova","F","URS"
103084,101904,"Nicolas Nic Roeser","M","LUX"
17722,17526,"Gabriel Calvo Fernndez","M","ESP"
108113,106865,"Antoine Schildwein","M","FRA"
25788,25535,"Davaasrengiin Oyuuntuyaa","F","MGL"
106640,105413,"Adrian Sandu","M","ROU"
84680,83715,"Aliya Farkhatovna Mustafina","F","RUS"
71681,70862,"Peter Clarence Lloyd","M","AUS"
105464,104248,"Mahmoud Ali Bayoumi Safwat","M","EGY"
96280,95197,"Yelena Mikhaylovna Lena Piskun","F","BLR"
8837,8751,"Christian Baumann","M","SUI"
124029,122536,"Mirela ugurlan","F","ROU"
122885,121409,"Lajos Tth","M","HUN"
56687,56107,"Bjarne Jrgensen","M","DEN"
99693,98549,"Khushi Ram","M","IND"
80715,79791,"Dorota Maria Miler (-Anio)","F","POL"
115752,114382,"Mihaela Stnule","F","ROU"
48437,47959,"Pascale Hermant","F","FRA"
22509,22272,"Stephen Robert Steve Cohen","M","USA"
71579,70760,"Diego Lizardi Marcial","M","PUR"
51668,51149,"Gheorgheta Hurmuzachi (-Dumitrescu)","F","ROU"
84215,83254,"Kelly Muncey","F","CAN"
68231,67435,"Mohamed Lazhari","M","ALG"
30651,30361,"Roger Franois Ducret","M","FRA"
89671,88651,"Penelope Penny Oleksiak","F","CAN"
59409,58794,"Valery Panayotovich Kerdemelidi","M","URS"
113579,112234,"David J. Smith","M","RSA"
132287,130700,"Yolanda Williams Garca","F","CUB"
38162,37789,"Georgeta Gabor","F","ROU"
23685,23447,"Raymond Orville Ray Coulter","M","USA"
98840,97707,"Pyon Kwang-Sun","F","PRK"
43155,42733,"Boris Gregorka","M","YUG"
39562,39178,"Pawe Jan Gawron","M","POL"
110958,109655,"Yelena Nikolayevna Shevchenko","F","URS"
94216,93155,"Karen Lynne Percy (-Lowe)","F","CAN"
126219,124695,"Lamberta Bep van Ipenburg-Drommel","F","NED"
45178,44726,"Joseph Joey Hagerty","M","USA"
73687,72852,"Daniela Maccelli","F","ITA"
122083,120619,"Andreas Toba","M","GER"
129236,127680,"Rene Laurent Vuillermoz","M","ITA"
97857,96743,"Robert Pranz","M","AUT"
14953,14791,"Enrique Bravo Lpez","M","CUB"
86928,85930,"Gizela Niedurny (-Zygado)","F","POL"
91456,90418,"Mercedes Pacheco del Barrio","F","ESP"
59279,58664,"Nina M. Kemppel","F","USA"
130038,128471,"Wang Huiying","F","CHN"
130370,128802,"Jane Warrilow","F","AUS"
69587,68782,"Roberto Antonio Len Richards Aguiar","M","CUB"
43254,42830,"Gertrude Gries","F","AUT"
124646,123144,"Ludwig Uettwiller","M","GER"
90031,89009,"Judith Jutta Oltersdorf (-Kleinwchter)","F","FRG"
63962,63244,"Joseph Joe Kotys","M","USA"
81443,80502,"Takashi Mitsukuri","M","JPN"
123327,121844,"Mria Tressel","F","HUN"
123175,121695,"Riccardo Trapella","M","ITA"
93689,92631,"Gunnar Dakin Pedersen (-Dakin)","M","DEN"
51283,50767,"Eva Hukov","F","SVK"
59335,58720,"Karen Kennedy","F","GBR"
52323,51787,"Yukio Iketani","M","JPN"
113218,111890,"Barbara J. Slater","F","GBR"
9670,9568,"Nuria Belchi Ibez","F","ESP"
112597,111275,"Kristan Brent Singleton","M","ISV"
110499,109210,"Shan Ying","F","CHN"
94551,93485,"Mikhail Romanovich Perlman","M","URS"
134629,133018,"Elis Albert Rafael Ylnen","M","FIN"
109452,108175,"Jaroslava Sedlkov (imov-)","F","TCH"
95422,94345,"Sergej Pfeifer","M","GER"
62934,62244,"Joe Kolman","M","SLO"
112603,111281,"Carlos Singson Brosas","M","PHI"
77010,76129,"Tanya Lazarova Maslarska","F","BUL"
61514,60852,"Istvn B. Kiss","M","HUN"
85199,84226,"Yelena Arkadyevna Naimushina","F","URS"
96458,95374,"Amelie Plante","F","CAN"
105799,104581,"Gabriele Sala","M","ITA"
102271,101092,"Javier Rivara","M","ARG"
103583,102395,"Mary Beth Rondeau","F","CAN"
105043,103839,"Leanne Rycroft","F","AUS"
102312,101133,"Laura Rivera Rodrguez","F","MEX"
39359,38977,"Selina Gasparin","F","SUI"
115135,113775,"Jean Charlotte Spencer","F","NZL"
58751,58142,"Emi Kawabata","F","JPN"
121283,119835,"Petria Ann Thomas (-Jones)","F","AUS"
32130,31827,"Sidsel Ekholdt (-Hilleren)","F","NOR"
59489,58872,"Milenko Kersni","M","YUG"
76741,75867,"Angelina L. Angel Martino (Myers-, -Sims)","F","USA"
79913,79009,"Mnica Mesalles Sallars","F","ESP"
108664,107404,"Robert Emil Schn","M","GER"
108720,107459,"Uta Schorn (-Freise)","F","FRG"
9304,9207,"Liliane Becker","F","LUX"
69484,68679,"Kaino Johannes Lempinen","M","FIN"
87199,86198,"Jan-Peter Nikiferow","M","GER"
69460,68655,"Frdric Lemoine","M","FRA"
99315,98174,"Paolo Francesco Paul  Radmilovic","M","GBR"
49318,48827,"Mary Patricia Pat Hirst","F","GBR"
117614,116204,"Risa Sugawara","F","JPN"
93293,92236,"Gheorghe Punescu","M","ROU"
132605,131017,"Gertrude Winnige-Barosch","F","AUT"
50604,50093,"Kinga Horvth","F","HUN"
58346,57748,"Mariya Kartalova","F","BUL"
20683,20466,"Yelena Chernetsova","F","KAZ"
87099,86099,"Heikki Veli Nieminen","M","FIN"
135159,133546,"Eddy Yusof","M","SUI"
107276,106044,"Toshiharu Sato","M","JPN"
23819,23581,"David C. J. Cox","M","GBR"
83849,82892,"Yvonne Daphne Mugridge (-Arnold)","F","GBR"
28241,27977,"Maksim Igoryevich Devyatovsky","M","RUS"
135929,134295,"Josef Zellweger","M","SUI"
5816,5767,"Rayna Atanasova","F","BUL"
15753,15581,"Rosemary Edith Brown (-Alexander, -Fydler)","F","AUS"
58300,57703,"Viktoriya Pavlivna Karpenko","F","UKR"
116087,114709,"Walter Johan Heinrich Steffens","M","GER"
26522,26267,"Maria Jos de la Fuente","F","BOL"
38518,38143,"Roberto Galli","M","ITA"
79637,78733,"Franco Menichelli","M","ITA"
69775,68967,"Zdzisaw Lesiski","M","POL"
65296,64550,"Masami Kubota","M","JPN"
61243,60591,"Christian Kipfer","M","SUI"
96816,95722,"Raphal Stphane Louis Poire","M","FRA"
7666,7592,"Bruno Banzer","M","LIE"
43804,43370,"Veronica Grymonprez","F","BEL"
34980,34643,"Dennis Fenton","M","USA"
127627,126094,"Mercedes Vernetta Santana","F","ESP"
131035,129455,"Gregor Richard Greg Weiss","M","USA"
95741,94661,"Marian Pieczka","M","POL"
70339,69527,"Li Xiaoping","M","CHN"
36090,35738,"Ann Kristin Aafedt Flatland","F","NOR"
25281,25039,"Ernest Alfred Dalton","M","CAN"
131761,130176,"Carl Widmer","M","SUI"
90202,89179,"Kiyoko Ono (Oizumi-)","F","JPN"
85838,84857,"Olga Viktorovna Nazarova","F","BLR"
36185,35833,"Mylne Fleury","F","CAN"
57728,57136,"Andrey Yakovlevich Kan","M","BLR"
134307,132709,"Oksana Aleksandrovna Yatskaya","F","KAZ"
63805,63092,"Ivica Kosteli","M","CRO"
59437,58821,"Angelika Kern","F","FRG"
39424,39042,"Jason Gatson","M","USA"
111639,110321,"Jacqueline Sievert","F","SUI"
78347,77454,"Christina McDonald","F","CAN"
87552,86548,"Steliana Nistor","F","ROU"
136457,134809,"Zhou Qiurui","F","CHN"
46784,46322,"James Jim Hartung","M","USA"
18060,17864,"Hermenegildo Almeida Candeias","M","POR"
106928,105700,"Tuovi Inkeri Sappinen (-Cochrane)","F","FIN"
120721,119284,"Ludwig Ternajgo","M","AUT"
63384,62685,"Pl Koppn","M","HUN"
40068,39682,"Lyubomir Stilyanov Geraskov","M","BUL"
90252,89229,"Isabela Maria Moreira Onyshko","F","CAN"
15449,15279,"Janez Brodnik","M","YUG"
80089,79179,"Maria Adriana Ria Meyburg","F","NED"
38269,37896,"Edward Ed Gagnier","M","CAN"
124266,122770,"Dumitria Turner","F","ROU"
13748,13596,"Pter Boros","M","HUN"
10420,10312,"Istvn Brczi","M","HUN"
106616,105389,"Nistor andro","M","ROU"
60510,59862,"Kim Eun-Mi","F","KOR"
128110,126573,"Johannes Hendrikus Viljoen","M","RSA"
108683,107423,"Anke Schnfelder","F","GER"
79948,79041,"Daniel Mesotitsch","M","AUT"
78374,77481,"William Neil McDonnell","M","USA"
75434,74576,"Martti Mansikka","M","FIN"
90667,89641,"Rare Iulian Orzaa","M","ROU"
15108,14944,"Ashleigh Jade Brennan","F","AUS"
94542,93477,"Patricia J. Pat Perks","F","GBR"
136455,134807,"Zhou Ping","F","CHN"
26201,25946,"Marie Joseph Raoul le Borgne de Boigne","M","FRA"
80732,79807,"Nikolay Klimentov Milev","M","BUL"
54788,54222,"Ivan Ivica Jeli","M","YUG"
28134,27871,"Ana Carolina Destfano","F","ARG"
41069,40673,"Martina Glagow-Beck","F","GER"
125763,124242,"Koen Van Damme","M","BEL"
69274,68471,"Aage Albert Leidersdorff","M","DEN"
66215,65443,"Alona Serhivna Kvasha","F","UKR"
7437,7365,"Zoltan Balogh","M","ROU"
99647,98504,"Antoaneta Rakhneva","F","BUL"
124630,123128,"Miki Uemura","F","JPN"
9595,9493,"Sndor Bksi","M","HUN"
129897,128330,"Marie Susan Walther (-Bilski, -Kuhlman)","F","USA"
110538,109248,"Olena Mykolaivna Shaparna","F","UKR"
19138,18937,"Lidia Castillejo Soriano","F","ESP"
16168,15992,"Stefania Bucci","F","ITA"
2924,2898,"Vittorio Allievi","M","ITA"
18224,18027,"Claudio Capelli","M","SUI"
22605,22368,"Alexandra Coletti","F","MON"
43621,43192,"Abraham Israel Abie Grossfeld","M","USA"
107207,105975,"Karin Sterkvist (-Hvittfeldt)","F","SWE"
127835,126299,"Angelo Vicardi","M","ITA"
74524,73687,"Luigi Maiocco","M","ITA"
116051,114673,"Mladen Stefanov","M","BUL"
66646,65868,"Johan Leonard Leon Lagerlf","M","SWE"
4399,4367,"Damir Ani","M","YUG"
38192,37819,"Rumen Gabrovski","M","BUL"
112725,111400,"Auguste Sirot","M","FRA"
6359,6301,"Eduard Azaryan","M","URS"
21147,20926,"Cho Hun","M","PRK"
13968,13813,"Isaac Botella Prez de Landazabal","M","ESP"
128228,126690,"Olga Gennadyevna Vilukhina","F","RUS"
7834,7757,"Marcello Barbieri","M","ITA"
15701,15530,"Harold Brown","M","GBR"
24869,24628,"Vincent John D'Autorio","M","USA"
57329,56742,"Noboyuki Kajitani","M","JPN"
115061,113703,"Fedele Spatazza","M","ITA"
118313,116893,"Ludmila vdov (Schnov-)","F","TCH"
134091,132494,"Yang Hak-Seon","M","KOR"
64265,63538,"Dimitar Koychev","M","BUL"
17041,16850,"Ricardo J. Busquets Healey","M","PUR"
110605,109312,"Bruce McLeod Sharp","M","AUS"
49823,49320,"Donald Joseph Don Holder","M","USA"
15848,15676,"Roland Brckner","M","GDR"
131648,130063,"Arthur John Whitford","M","GBR"
95482,94404,"Jaycie Lynn Phelps (-McClure, -Marus)","F","USA"
107048,105816,"Jzsef Sarls (Starkbauer-)","M","HUN"
14975,14813,"Soa Brzdov","F","TCH"
43936,43500,"Gyrgy Guczoghy","M","HUN"
102313,101134,"Luis Rivera Rivera","M","PUR"
103654,102465,"Patricia Patti Rope (-Portis)","F","CAN"
82896,81946,"Alexa Citiali Moreo Medina","F","MEX"
35295,34955,"Vanessa Ferrari","F","ITA"
86541,85544,"Andrey Igorevich Nevzorov","M","KAZ"
19746,19542,"Chae Gwang-Seok","M","KOR"
6490,6430,"Shirley Frances Babashoff","F","USA"
103241,102058,"Aksel Nikolai Akseli Roine","M","FIN"
59100,58489,"gnes Keleti-Srkny (Klein)","F","HUN"
91738,90697,"Marcelo Antonio Palacio","M","ARG"
128126,126589,"Miriam Villacin Aguilar","F","CUB"
15318,15150,"Rosario Briones","F","MEX"
42112,41703,"Gary Goodner","M","PUR"
103863,102672,"Massimiliano Edgar Rosolino","M","ITA"
47732,47262,"Elke Heine","F","FRG"
124399,122903,"Robert Tvorogal","M","LTU"
104160,102965,"Mohamed A. Roushdi","M","EGY"
42049,41641,"Rodrigo Gonzlez Sesma","M","MEX"
113852,112506,"Anna Maria Ans Smulders-van Gerwen","F","NED"
92910,91857,"Henriette Parzer (-Behrendt)","F","AUT"
90993,89965,"Jos-Jean-Charles-Lucien-Albert Otis","M","CAN"
56130,55554,"Jerzy Pawe Jokiel","M","POL"
55317,54747,"Ji Liya","F","CHN"
60549,59901,"Kim Gwang-Suk","F","PRK"
36868,36512,"Martin Fourcade","M","FRA"
24147,23908,"Jean Leopold Cronstedt","M","SWE"
122734,121258,"Dara Grace Torres (-Hoffman, -Minas)","F","USA"
105014,103811,"Yury Sergeyevich Ryazanov","M","RUS"
121277,119829,"Neil Roderick Thomas","M","GBR"
90952,89924,"Miwa Ota","F","JPN"
117311,115903,"Mieczysaw Jzef Strzaka","M","POL"
235,230,"Moustafa Abdelal","M","EGY"
66843,66064,"Sham Lal","M","IND"
99296,98155,"Ihor Vitaliyovych Radivilov","M","UKR"
137148,135479,"Tanja uti (-Kober)","F","YUG"
87180,86180,"Dorotheus Magdalenus Dorus Nijland","M","NED"
72921,72094,"Remus Ludu","M","ROU"
56174,55598,"Johan Arne Jonasson","M","SWE"
73256,72426,"Carmine Luppino","M","ITA"
65328,64578,"Alfred Kucharczyk","M","POL"
122084,120620,"Marius Eugen Tob","M","ROU"
98055,96939,"Hayley Price","F","GBR"
92356,91307,"Jen Paprika","M","HUN"
64651,63913,"Pemysl Krbec","M","TCH"
133605,132011,"Xiao Qin","M","CHN"
22771,22534,"Vctor Colon Ortz","M","PUR"
9678,9576,"Jaime Belenguer Hervs","M","ESP"
68546,67746,"Kathleen Genevieve Katie Ledecky","F","USA"
78044,77151,"Edvard Ede Maar","M","YUG"
25432,25189,"Halina Daniec (-Wojtaszek)","F","POL"
27454,27195,"Marcel Carlos Paul Gaston Delaplane (De la Plane-)","M","FRA"
60543,59895,"Kim Gwang-Jin","M","PRK"
75124,74268,"Aikaterini Mamouti","F","GRE"
