new_ID,Game_ID,Event,Medal
100633,26,Weightlifting Men's Heavyweight,Silver
100635,5,Biathlon Men's 20 kilometres,Gold
100641,20,"Fencing Men's epee, Team",Bronze
100660,46,Motorboating Mixed B-Class (Under 60 Feet),Gold
100660,46,Motorboating Mixed C-Class,Gold
100661,25,Boxing Men's Flyweight,Silver
100672,1,Cycling Women's Team Pursuit,Silver
100679,19,Rowing Men's Coxless Fours,Gold
100679,1,Rowing Men's Coxless Fours,Gold
100679,20,Rowing Men's Coxed Eights,Gold
100682,14,"Wrestling Men's Featherweight, Freestyle",Gold
100685,37,Swimming Women's 4 x 100 metres Medley Relay,Gold
100686,25,Rowing Men's Quadruple Sculls,Silver
100688,46,Football Men's Football,Bronze
100693,46,Hockey Men's Hockey,Gold
100694,1,Athletics Women's Long Jump,Gold
100694,20,Athletics Women's Long Jump,Silver
100696,19,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
100696,19,Swimming Women's 4 x 100 metres Medley Relay,Gold
100697,0,Sailing Men's Two Person Dinghy,Silver
100707,21,"Canoeing Women's Kayak Singles, Slalom",Bronze
100724,20,Rowing Women's Coxed Eights,Gold
100726,46,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team",Bronze
100734,29,Sailing Mixed 8 metres,Gold
100739,28,Athletics Men's 4 x 100 metres Relay,Silver
100739,0,Athletics Men's 4 x 400 metres Relay,Bronze
100743,13,Diving Women's Plain High,Silver
100752,10,Figure Skating Mixed Ice Dancing,Silver
100759,26,Boxing Men's Light-Welterweight,Silver
100773,9,"Fencing Men's epee, Team",Silver
100785,27,Hockey Men's Hockey,Silver
100786,32,Hockey Men's Hockey,Silver
100787,16,Hockey Men's Hockey,Gold
100788,32,Hockey Men's Hockey,Silver
100791,11,Triathlon Men's Olympic Distance,Bronze
100795,36,Rowing Men's Coxed Pairs,Bronze
100798,8,Bobsleigh Men's Two,Silver
100805,40,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
100805,40,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres",Bronze
100805,40,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",Silver
100812,35,Rowing Men's Quadruple Sculls,Gold
100813,3,Rugby Men's Rugby,Gold
100816,17,Ice Hockey Men's Ice Hockey,Gold
100818,13,Rowing Men's Coxed Eights,Bronze
100829,35,"Fencing Men's Foil, Team",Gold
100829,25,"Fencing Men's Foil, Team",Silver
100832,30,Alpine Skiing Women's Slalom,Silver
100832,31,Alpine Skiing Women's Giant Slalom,Gold
100836,16,Rowing Men's Coxed Fours,Silver
100837,20,Handball Men's Handball,Bronze
100838,9,Gymnastics Women's Team All-Around,Bronze
100849,12,Boxing Men's Light-Middleweight,Gold
100855,35,Hockey Men's Hockey,Silver
100856,0,Hockey Men's Hockey,Silver
100857,28,Basketball Men's Basketball,Bronze
100858,13,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team",Silver
100862,9,Sailing Mixed Two Person Keelboat,Silver
100870,0,Boxing Men's Light-Middleweight,Bronze
100878,13,Athletics Men's 400 metres,Gold
100878,13,Athletics Men's 4 x 400 metres Relay,Gold
100886,16,"Athletics Men's 5,000 metres",Gold
100888,44,Rowing Men's Coxed Eights,Silver
100889,28,Rowing Men's Coxed Fours,Gold
100890,0,Rowing Men's Coxed Fours,Silver
100892,25,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
100911,17,Ice Hockey Women's Ice Hockey,Bronze
100916,27,Athletics Men's 20 kilometres Walk,Bronze
100916,35,Athletics Men's 20 kilometres Walk,Silver
100921,21,Rowing Women's Lightweight Double Sculls,Silver
100923,2,Sailing Mixed 12 metres,Gold
100927,25,"Wrestling Men's Lightweight, Freestyle",Silver
100933,47,Alpine Skiing Men's Slalom,Gold
100939,42,Ice Hockey Men's Ice Hockey,Bronze
100942,26,Swimming Women's 4 x 100 metres Medley Relay,Bronze
100942,27,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
100942,27,Swimming Women's 4 x 100 metres Medley Relay,Bronze
100944,0,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
100944,12,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
100945,1,Rowing Men's Coxed Eights,Gold
100945,20,Rowing Men's Coxed Eights,Silver
100946,21,Hockey Men's Hockey,Bronze
100956,29,Handball Men's Handball,Gold
100958,19,"Canoeing Women's Kayak Fours, 500 metres",Gold
100959,36,Rowing Women's Coxed Quadruple Sculls,Gold
100961,37,Athletics Men's Pole Vault,Silver
100965,29,"Wrestling Men's Featherweight, Greco-Roman",Silver
100970,36,Swimming Women's 100 metres Backstroke,Gold
100970,36,Swimming Women's 200 metres Backstroke,Gold
100970,36,Swimming Women's 4 x 100 metres Medley Relay,Gold
100974,14,Weightlifting Men's Featherweight,Bronze
100978,0,"Wrestling Men's Featherweight, Freestyle",Bronze
101003,29,Handball Men's Handball,Silver
101009,24,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
101009,4,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
101012,17,Alpine Skiing Men's Combined,Gold
101014,25,Judo Men's Half-Lightweight,Bronze
101017,38,Luge Women's Singles,Silver
101024,19,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze
101024,20,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
101025,0,Hockey Men's Hockey,Gold
101027,3,Rugby Men's Rugby,Silver
101034,33,"Fencing Women's Foil, Team",Silver
101034,37,"Fencing Women's Foil, Individual",Gold
101034,37,"Fencing Women's Foil, Team",Gold
101034,26,"Fencing Women's Foil, Individual",Bronze
101034,26,"Fencing Women's Foil, Team",Silver
101034,27,"Fencing Women's Foil, Team",Silver
101034,35,"Fencing Women's Foil, Team",Bronze
101038,21,Water Polo Men's Water Polo,Bronze
101053,2,"Athletics Men's 3,000 metres Walk",Bronze
101058,35,Judo Men's Open Class,Silver
101061,9,Athletics Men's 100 metres,Gold
101061,9,Athletics Men's 4 x 100 metres Relay,Gold
101072,18,Speed Skating Women's Team Pursuit (6 laps),Silver
101079,1,Boxing Women's Flyweight,Silver
101079,20,Boxing Women's Flyweight,Bronze
101083,18,Speed Skating Women's 500 metres,Bronze
101090,20,Diving Women's Platform,Gold
101096,19,Hockey Women's Hockey,Silver
101098,25,Volleyball Men's Volleyball,Silver
101099,19,Football Men's Football,Bronze
101108,20,Football Men's Football,Gold
101109,47,Ice Hockey Men's Ice Hockey,Gold
101112,25,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
101114,32,"Canoeing Men's Canadian Doubles, 10,000 metres",Silver
101116,28,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
101128,0,Judo Women's Half-Lightweight,Bronze
101136,46,Figure Skating Women's Singles,Silver
101137,20,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
101137,20,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
101144,28,"Canoeing Men's Canadian Doubles, 500 metres",Gold
101144,28,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
101145,12,"Canoeing Men's Canadian Doubles, 500 metres",Silver
101150,16,Basketball Men's Basketball,Gold
101151,3,Football Men's Football,Bronze
101156,0,Athletics Women's Javelin Throw,Gold
101160,33,Rowing Men's Coxed Pairs,Gold
101164,18,Cross Country Skiing Women's Team Sprint,Silver
101168,46,Lacrosse Men's Lacrosse,Gold
101169,34,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
101174,17,Snowboarding Women's Giant Slalom,Silver
101180,36,Gymnastics Women's Team All-Around,Bronze
101181,28,Rowing Men's Coxed Pairs,Silver
101191,19,"Wrestling Women's Lightweight, Freestyle",Bronze
101191,1,"Wrestling Women's Lightweight, Freestyle",Bronze
101197,14,Athletics Men's 4 x 400 metres Relay,Bronze
101200,20,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
101214,19,Rowing Women's Coxed Eights,Silver
101214,1,Rowing Women's Coxed Eights,Bronze
101218,0,"Wrestling Men's Lightweight, Greco-Roman",Gold
101223,17,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
101232,36,Handball Men's Handball,Silver
101239,32,"Fencing Men's epee, Team",Silver
101240,26,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
101240,26,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
101241,8,Luge Mixed (Men)'s Doubles,Gold
101241,38,Luge Mixed (Men)'s Doubles,Bronze
101260,35,Football Men's Football,Bronze
101262,21,Rowing Men's Coxed Eights,Bronze
101263,29,Boxing Men's Light-Heavyweight,Bronze
101265,33,Athletics Men's 4 x 400 metres Relay,Silver
101268,18,Ice Hockey Women's Ice Hockey,Bronze
101274,12,Judo Women's Half-Lightweight,Gold
101278,0,Athletics Women's 400 metres,Bronze
101286,35,"Equestrianism Mixed Three-Day Event, Team",Silver
101289,13,Gymnastics Men's Team All-Around,Silver
101300,8,Skeleton Men's Skeleton,Silver
101301,25,Gymnastics Women's Individual All-Around,Gold
101301,25,Gymnastics Women's Team All-Around,Silver
101301,25,Gymnastics Women's Floor Exercise,Bronze
101301,25,Gymnastics Women's Horse Vault,Silver
101301,25,Gymnastics Women's Uneven Bars,Bronze
101309,29,Gymnastics Men's Team All-Around,Silver
101309,29,Gymnastics Men's Parallel Bars,Silver
101309,16,Gymnastics Men's Team All-Around,Silver
101309,16,Gymnastics Men's Parallel Bars,Gold
101309,16,Gymnastics Men's Rings,Silver
101314,8,Snowboarding Women's Halfpipe,Bronze
101322,2,"Shooting Men's Free Pistol, 50 metres, Team",Silver
101326,38,"Short Track Speed Skating Women's 1,000 metres",Silver
101326,38,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
101330,0,Judo Women's Middleweight,Gold
101331,23,Figure Skating Mixed Pairs,Silver
101335,37,"Fencing Men's Foil, Individual",Bronze
101335,37,"Fencing Men's Foil, Team",Bronze
101335,26,"Fencing Men's Foil, Individual",Bronze
101335,26,"Fencing Men's Foil, Team",Gold
101335,27,"Fencing Men's Foil, Team",Bronze
101335,35,"Fencing Men's Foil, Team",Bronze
101360,20,Hockey Men's Hockey,Gold
101361,20,Hockey Men's Hockey,Gold
101369,36,Judo Men's Extra-Lightweight,Gold
101374,44,Water Polo Men's Water Polo,Bronze
101374,44,Swimming Men's 4 x 50 Yard Freestyle Relay,Bronze
101383,1,Football Men's Football,Gold
101386,0,Boxing Men's Featherweight,Silver
101387,19,Basketball Men's Basketball,Silver
101387,1,Basketball Men's Basketball,Silver
101387,20,Basketball Men's Basketball,Bronze
101396,11,Football Men's Football,Bronze
101407,14,Football Men's Football,Silver
101422,28,Athletics Men's 400 metres,Silver
101422,28,Athletics Men's 4 x 400 metres Relay,Gold
101425,16,Hockey Men's Hockey,Silver
101426,32,"Cycling Men's Road Race, Team",Silver
101430,15,Figure Skating Mixed Team,Silver
101432,20,Hockey Women's Hockey,Bronze
101435,28,Sailing Mixed Two Person Keelboat,Silver
101435,0,Sailing Mixed Two Person Keelboat,Gold
101435,11,Sailing Mixed Two Person Keelboat,Gold
101436,27,Athletics Men's 4 x 400 metres Relay,Silver
101437,37,Swimming Men's 4 x 100 metres Medley Relay,Bronze
101450,11,Weightlifting Men's Super-Heavyweight,Gold
101450,21,Weightlifting Men's Super-Heavyweight,Gold
101455,21,"Wrestling Men's Super-Heavyweight, Freestyle",Silver
101457,1,"Wrestling Men's Heavyweight, Greco-Roman",Gold
101457,20,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
101458,27,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
101458,35,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
101468,28,"Fencing Men's epee, Team",Bronze
101469,0,"Fencing Men's epee, Team",Gold
101471,4,Cross Country Skiing Women's 20 kilometres,Silver
101471,4,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
101472,5,Biathlon Women's 7.5 kilometres Sprint,Gold
101472,5,Biathlon Women's 3 x 7.5 kilometres Relay,Bronze
101473,6,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
101477,17,Ice Hockey Women's Ice Hockey,Silver
101486,12,Shooting Women's Double Trap,Gold
101486,11,Shooting Women's Double Trap,Bronze
101486,21,Shooting Women's Double Trap,Gold
101486,19,Shooting Women's Skeet,Silver
101486,1,Shooting Women's Skeet,Gold
101486,20,Shooting Women's Skeet,Bronze
101488,9,Athletics Men's 400 metres,Gold
101488,9,Athletics Men's 4 x 400 metres Relay,Gold
101494,46,Sailing Mixed 8 metres,Gold
101501,19,"Wrestling Men's Lightweight, Greco-Roman",Silver
101504,27,Volleyball Women's Volleyball,Bronze
101522,20,Gymnastics Men's Horse Vault,Gold
101525,11,Weightlifting Women's Lightweight,Silver
101525,21,Weightlifting Women's Lightweight,Silver
101531,12,"Wrestling Men's Bantamweight, Freestyle",Bronze
101532,27,"Canoeing Women's Kayak Singles, 500 metres",Gold
101551,19,Hockey Men's Hockey,Silver
101559,12,Athletics Men's 4 x 100 metres Relay,Bronze
101559,11,Athletics Men's 4 x 100 metres Relay,Silver
101561,12,"Athletics Women's 10,000 metres",Gold
101561,11,"Athletics Women's 10,000 metres",Bronze
101594,36,"Fencing Men's epee, Individual",Bronze
101594,36,"Fencing Men's epee, Team",Gold
101594,25,"Fencing Men's epee, Individual",Bronze
101594,25,"Fencing Men's epee, Team",Silver
101594,28,"Fencing Men's epee, Individual",Silver
101594,28,"Fencing Men's epee, Team",Gold
101599,11,Volleyball Women's Volleyball,Bronze
101600,21,Volleyball Men's Volleyball,Gold
101600,1,Volleyball Men's Volleyball,Silver
101601,11,Beach Volleyball Men's Beach Volleyball,Silver
101601,21,Beach Volleyball Men's Beach Volleyball,Gold
101601,19,Beach Volleyball Men's Beach Volleyball,Bronze
101604,34,"Fencing Men's epee, Team",Gold
101604,7,"Fencing Men's epee, Team",Silver
101604,29,"Fencing Men's epee, Individual",Gold
101604,29,"Fencing Men's epee, Team",Gold
101621,44,Rowing Men's Coxed Eights,Silver
101626,19,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
101626,19,Swimming Women's 200 metres Individual Medley,Gold
101626,19,Swimming Women's 400 metres Individual Medley,Gold
101627,43,Ice Hockey Men's Ice Hockey,Silver
101629,46,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
101632,0,Cycling Men's 100 kilometres Team Time Trial,Gold
101636,36,Athletics Men's 4 x 100 metres Relay,Bronze
101642,12,"Cycling Men's Road Race, Individual",Gold
101648,3,"Shooting Men's Free Pistol, 50 metres, Team",Gold
101648,3,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
101648,40,"Shooting Men's Military Revolver, 20 metres",Gold
101648,40,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
101648,40,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres",Silver
101648,40,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",Gold
101650,13,Athletics Men's High Jump,Gold
101652,16,Athletics Men's Pole Vault,Bronze
101652,9,Athletics Men's Pole Vault,Gold
101652,32,Athletics Men's Pole Vault,Gold
101658,46,Hockey Men's Hockey,Bronze
101665,25,Sailing Mixed Two Person Heavyweight Dinghy,Bronze
101671,38,Ice Hockey Men's Ice Hockey,Gold
101676,11,Rowing Men's Lightweight Coxless Fours,Silver
101678,1,Basketball Women's Basketball,Bronze
101679,11,Athletics Women's 4 x 400 metres Relay,Silver
101679,21,Athletics Women's 4 x 400 metres Relay,Bronze
101682,46,Rugby Men's Rugby,Gold
101683,16,Athletics Men's Marathon,Silver
101685,14,Tennis Men's Singles,Gold
101685,14,Tennis Mixed Doubles,Silver
101685,14,Tennis Men's Doubles,Gold
101687,1,"Equestrianism Mixed Three-Day Event, Team",Bronze
101688,21,Athletics Women's 4 x 400 metres Relay,Gold
101688,19,Athletics Women's 400 metres,Bronze
101688,19,Athletics Women's 4 x 400 metres Relay,Gold
101688,1,Athletics Women's 400 metres,Gold
101688,1,Athletics Women's 4 x 400 metres Relay,Gold
101689,43,Bobsleigh Men's Four/Five,Silver
101693,34,Rowing Men's Coxed Eights,Bronze
101701,12,Softball Women's Softball,Gold
101701,11,Softball Women's Softball,Gold
101704,16,Rowing Men's Coxed Eights,Silver
101706,44,Archery Men's Team Round,Bronze
101706,46,Archery Men's Double York Round,Bronze
101708,0,Handball Men's Handball,Bronze
101709,1,Athletics Men's 110 metres Hurdles,Silver
101720,0,Athletics Men's 4 x 400 metres Relay,Bronze
101720,12,Athletics Men's 4 x 400 metres Relay,Silver
101721,25,Swimming Women's 800 metres Freestyle,Silver
101723,12,Softball Women's Softball,Bronze
101724,11,Athletics Women's 4 x 100 metres Relay,Bronze
101726,46,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Silver
101736,37,Swimming Men's 4 x 100 metres Medley Relay,Gold
101737,25,Athletics Women's 4 x 400 metres Relay,Silver
101738,1,Hockey Women's Hockey,Bronze
101738,20,Hockey Women's Hockey,Gold
101739,1,Hockey Women's Hockey,Bronze
101739,20,Hockey Women's Hockey,Gold
101740,38,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
101740,15,Cross Country Skiing Men's 15 kilometres,Bronze
101740,15,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
101742,8,Snowboarding Men's Parallel Giant Slalom,Silver
101749,37,Athletics Women's 80 metres Hurdles,Gold
101750,27,Athletics Women's 100 metres Hurdles,Bronze
101753,2,"Archery Men's Target Archery, 28 metres, Team",Bronze
101753,2,"Archery Men's Target Archery, 33 metres, Team",Silver
101753,2,"Archery Men's Target Archery, 50 metres, Team",Silver
101762,9,"Wrestling Men's Heavyweight, Freestyle",Bronze
101764,28,Basketball Men's Basketball,Bronze
101764,12,Basketball Men's Basketball,Gold
101769,27,Athletics Women's 4 x 100 metres Relay,Gold
101769,35,Athletics Women's 100 metres,Gold
101769,35,Athletics Women's 200 metres,Silver
101769,35,Athletics Women's 4 x 100 metres Relay,Silver
101773,10,Bobsleigh Men's Four,Bronze
101774,28,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
101775,0,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
101777,0,Rowing Men's Coxed Eights,Bronze
101777,12,Rowing Men's Coxed Eights,Silver
101779,27,"Cycling Men's Team Pursuit, 4,000 metres",Silver
101780,27,"Cycling Men's Team Pursuit, 4,000 metres",Silver
101782,35,Rowing Women's Coxed Eights,Gold
101782,36,Rowing Women's Coxed Eights,Gold
101784,1,Rowing Women's Quadruple Sculls,Silver
101786,2,"Shooting Men's Trap, Team",Bronze
101787,35,Handball Women's Handball,Silver
101787,36,Handball Women's Handball,Bronze
101788,8,Ice Hockey Men's Ice Hockey,Silver
101789,24,Ice Hockey Men's Ice Hockey,Silver
101793,11,Judo Women's Half-Heavyweight,Bronze
101794,16,Hockey Men's Hockey,Bronze
101796,35,Swimming Women's 100 metres Backstroke,Gold
101796,35,Swimming Women's 200 metres Backstroke,Gold
101796,35,Swimming Women's 4 x 100 metres Medley Relay,Gold
101800,33,Athletics Women's 4 x 100 metres Relay,Bronze
101800,37,Athletics Women's 4 x 100 metres Relay,Gold
101803,34,"Wrestling Men's Heavyweight, Freestyle",Gold
101803,7,"Wrestling Men's Heavyweight, Freestyle",Gold
101804,32,"Athletics Men's 1,500 metres",Silver
101806,19,Swimming Men's 200 metres Breaststroke,Silver
101806,19,Swimming Men's 4 x 100 metres Medley Relay,Silver
101806,1,Swimming Men's 4 x 100 metres Medley Relay,Bronze
101808,38,Snowboarding Women's Boardercross,Gold
101810,35,Rowing Women's Coxed Eights,Bronze
101812,16,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
101814,25,Rowing Women's Coxed Quadruple Sculls,Silver
101826,9,Sailing Mixed 6 metres,Gold
101827,24,Ice Hockey Men's Ice Hockey,Bronze
101828,35,Athletics Men's 4 x 100 metres Relay,Gold
101830,15,Freestyle Skiing Men's Halfpipe,Silver
101831,46,Rowing Men's Coxless Fours,Bronze
101831,46,Rowing Men's Coxed Eights,Bronze
101849,29,Rowing Men's Coxed Eights,Bronze
101853,35,Football Men's Football,Gold
101856,29,"Canoeing Men's Kayak Singles, 10,000 metres",Bronze
101858,12,Athletics Men's Discus Throw,Gold
101858,11,Athletics Men's Discus Throw,Silver
101859,36,Swimming Women's 100 metres Backstroke,Bronze
101873,28,"Shooting Men's Air Rifle, 10 metres",Bronze
